"annee_modele","marque","modele","catVeh","cyl_L","nbCyl","transmission","typeFuel","consoFuel_ville_L100km","consoFuel_route_L100km","consoFuel_comb_L100km","consoFuel_comb_migal","emiCO2_gkm","moteur","typeFuel_1","conso_Le100km","autonomie_1_km","tempsRecharge","typeFuel_2","autonomie_2_km","consoFuel_ville_kWh100km","consoFuel_route_kWh100km","consoFuel_comb_kWh100km","consoFuel_ville_Le100km","consoFuel_route_Le100km","consoFuel_comb_Le100km","autonomie_km"
"2006","CHRYSLER","300C AWD (MDS)","GRANDE BERLINE","5.7",8,"AS5","X","15.2","10.6","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","300C SRT8","GRANDE BERLINE","6.1",8,"AS5","Z","18.3","12.8","15.8","18","363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","CROSSFIRE","DEUX PLACES","3.2",6,"AS5","Z","12.7","9.3","11.1","25","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","CROSSFIRE","DEUX PLACES","3.2",6,"M6","Z","15.7","10.1","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","CROSSFIRE ROADSTER","DEUX PLACES","3.2",6,"AS5","Z","12.7","9.3","11.1","25","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","CROSSFIRE ROADSTER","DEUX PLACES","3.2",6,"M6","Z","15.7","10.1","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","CROSSFIRE ROADSTER SRT6 #","DEUX PLACES","3.2",6,"AS5","Z","15.3","10.6","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","CROSSFIRE SRT6 #","DEUX PLACES","3.2",6,"AS5","Z","15.3","10.6","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PACIFICA","VUS","3.5",6,"AS4","X","15.7","11.1","13.6","21","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PACIFICA AWD","VUS","3.5",6,"AS4","X","15.9","11.5","13.9","20","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT CRUISER","VUS","2.4",4,"A4","X","12.5","9.6","11.2","25","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT CRUISER","VUS","2.4",4,"M5","X","11.2","8.9","10.2","28","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT CRUISER CONVERTIBLE","COMPACTE","2.4",4,"A4","X","12.5","9.6","11.2","25","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT CRUISER CONVERTIBLE","COMPACTE","2.4",4,"M5","X","11.2","8.9","10.2","28","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT TURBO","VUS","2.4",4,"A4","X","12.9","9.6","11.4","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT TURBO #","VUS","2.4",4,"AS4","X","12.9","9.6","11.4","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT TURBO #","VUS","2.4",4,"M5","X","11.8","9.4","10.7","26","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT TURBO CONVERTIBLE","COMPACTE","2.4",4,"A4","X","12.9","9.6","11.4","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT TURBO CONVERTIBLE #","COMPACTE","2.4",4,"AS4","X","12.9","9.6","11.4","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","PT TURBO CONVERTIBLE #","COMPACTE","2.4",4,"M5","X","11.8","9.4","10.7","26","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","SEBRING","INTERMÉDIAIRE","2.4",4,"A4","X","12.0","8.7","10.5","27","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","SEBRING","INTERMÉDIAIRE","2.7",6,"A4","X","12.7","9.3","11.1","25","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","SEBRING","INTERMÉDIAIRE","2.7",6,"AS4","X","12.6","9.1","11.0","26","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","SEBRING CONVERTIBLE","COMPACTE","2.7",6,"A4","X","12.7","9.3","11.1","25","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","SEBRING CONVERTIBLE","COMPACTE","2.7",6,"AS4","X","12.6","9.1","11.0","26","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","SEBRING FFV","INTERMÉDIAIRE","2.7",6,"A4","X","12.7","9.3","11.1","25","255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","SEBRING FFV","INTERMÉDIAIRE","2.7",6,"A4","E","16.7","12.5","14.8","19","237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","CHRYSLER","TOWN & COUNTRY","FOURGONNETTE","3.8",6,"A4","X","15.0","10.3","12.9","22","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CARAVAN","FOURGONNETTE","3.3",6,"A4","X","13.7","9.7","11.9","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CARAVAN C/V","FOURGONNETTE","3.3",6,"A4","X","13.7","9.7","11.9","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CARAVAN FFV","FOURGONNETTE","3.3",6,"A4","X","13.5","9.7","11.8","24","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CARAVAN FFV","FOURGONNETTE","3.3",6,"A4","E","20.4","14.6","17.8","16","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CARAVAN FFV C/V","FOURGONNETTE","3.3",6,"A4","X","13.5","9.7","11.8","24","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CARAVAN FFV C/V","FOURGONNETTE","3.3",6,"A4","E","20.4","14.6","17.8","16","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CHARGER","GRANDE BERLINE","2.7",6,"A4","X","12.9","9.1","11.2","25","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CHARGER","GRANDE BERLINE","3.5",6,"AS5","X","14.0","9.6","12.0","24","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CHARGER (MDS)","GRANDE BERLINE","5.7",8,"AS5","X","15.5","10.4","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","CHARGER SRT8","GRANDE BERLINE","6.1",8,"AS5","Z","18.3","12.8","15.8","18","363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","3.7",6,"A4","X","16.1","11.5","14.0","20","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","3.7",6,"M6","X","15.3","11.7","13.7","21","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","4.7",8,"A5","X","17.3","12.8","15.3","18","352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA","CAMIONNETTE - ORDINAIRE","4.7",8,"M6","X","17.7","12.7","15.4","18","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA #","CAMIONNETTE - ORDINAIRE","4.7",8,"A5","X","17.3","12.8","15.3","18","352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","3.7",6,"A4","X","17.2","13.3","15.4","18","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","3.7",6,"M6","X","16.2","12.6","14.6","19","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","4.7",8,"A5","X","17.3","12.6","15.2","19","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA 4X4","CAMIONNETTE - ORDINAIRE","4.7",8,"M6","X","17.8","12.8","15.5","18","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DAKOTA 4X4 #","CAMIONNETTE - ORDINAIRE","4.7",8,"A5","X","17.3","12.6","15.2","19","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DURANGO 4X4","VUS","4.7",8,"A5","X","19.0","14.2","16.9","17","389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DURANGO 4X4 (MDS)","VUS","5.7",8,"A5","X","18.3","13.1","16.0","18","368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DURANGO 4X4 FFV","VUS","4.7",8,"A5","X","21.4","15.8","18.9","15","435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","DODGE","DURANGO 4X4 FFV","VUS","4.7",8,"A5","E","29.1","22.1","26.0","11","416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
